window_count,trajectory_fraction,replicate,result_source,window_overlap_connected,included_in_valid_only_analysis,exclusion_reason,rmse_wham,avg_total_std,avg_total_variance,mean_crps_kj_mol,wham_inclusion_68,wham_inclusion_95,max_r_hat,min_effective_sample_size,divergence_count,r_hat_above_1p05,ess_below_100,failure_reason
13,1.0,5,nuts,False,False,failed_sampler_diagnostics,18.092220780607946,2.8818905443460663,8.390586070228773,13.388575186300494,0.0875,0.375,1.1539625686686417,33.860515063838726,0,True,True,failed_sampler_diagnostics
16,0.04,3,nuts,False,False,failed_sampler_diagnostics,8.934392391248311,0.7482475343114001,0.9747614957238063,7.4423925523279095,0.025,0.05,1.0144641713140792,87.68377059160564,0,False,True,failed_sampler_diagnostics
16,0.04,5,nuts,False,False,failed_sampler_diagnostics,12.804452509293688,3.3805714294912748,11.48997305420706,9.367397710174254,0.175,0.275,1.065571266536365,47.60990703638031,0,True,True,failed_sampler_diagnostics
16,0.063,3,nuts,False,False,failed_sampler_diagnostics,7.267112107777512,0.6430829958055222,0.5163451232114522,6.482555337888165,0.0125,0.0125,1.0144123657133026,78.16748589485081,0,False,True,failed_sampler_diagnostics
16,0.1,3,nuts,False,False,failed_sampler_diagnostics,12.700745590603757,0.8109107093846945,0.9497953630026151,9.505343446691501,0.025,0.0625,1.0423447175752938,83.87322959569234,0,False,True,failed_sampler_diagnostics
16,0.16,2,nuts,False,False,failed_sampler_diagnostics,12.322516730155106,2.976440927104904,8.899623609947446,10.1273752945966,0.0125,0.0625,1.0410455626575883,51.12019145774791,0,False,True,failed_sampler_diagnostics
16,0.16,4,nuts,True,False,failed_sampler_diagnostics,4.228639242402886,1.2610718249519683,1.6123674672541017,2.623811511162246,0.3625,0.525,1.036103060909548,62.04580991786441,0,False,True,failed_sampler_diagnostics
16,0.16,5,nuts,False,False,failed_sampler_diagnostics,14.94777072025368,2.4718203025507273,6.267236171273364,12.421795493927506,0.0,0.0375,1.108053665715372,26.71397983394732,0,True,True,failed_sampler_diagnostics
16,0.25,2,nuts,True,False,failed_sampler_diagnostics,6.8660667295636,0.4096008513830812,0.5167642043518492,4.962704704753686,0.025,0.025,1.0205281497065612,99.06067780838872,0,False,True,failed_sampler_diagnostics
16,0.25,3,nuts,False,False,failed_sampler_diagnostics,18.02839373797045,2.009288087148996,4.15807108043483,12.362943052030255,0.0125,0.1625,1.0205136476944772,58.959666103564345,0,False,True,failed_sampler_diagnostics
16,0.4,4,nuts_refined_fast,True,False,failed_sampler_diagnostics,8.314563499007892,1.1620137415860738,1.3545516787863963,7.352601307501099,0.025,0.0375,1.0528197345002117,110.83516168548569,0,True,False,failed_sampler_diagnostics
16,0.6,3,nuts,False,False,failed_sampler_diagnostics,14.824552577435993,3.118844262642914,9.777318773328364,12.578258563577865,0.0375,0.075,1.0311038857896857,61.823605215403944,0,False,True,failed_sampler_diagnostics
16,0.6,5,nuts_refined_fast,False,False,failed_sampler_diagnostics,16.76001346858591,0.4990676845152713,0.7482158825827367,11.14116064677592,0.0125,0.025,1.0607866112188888,54.316286082684385,0,True,True,failed_sampler_diagnostics
16,0.8,2,nuts,False,False,failed_sampler_diagnostics,11.312755800154392,0.5042979832988086,0.5531476791209793,7.660909232364498,0.0125,0.0625,1.0345949536262526,60.936841020647236,0,False,True,failed_sampler_diagnostics
16,0.8,3,nuts,False,False,failed_sampler_diagnostics,4.010698955450715,0.36877417164780196,0.46193700374242896,3.547731961520249,0.05,0.075,1.0435348820104544,63.255933276430326,0,False,True,failed_sampler_diagnostics
16,0.8,4,nuts,True,False,failed_sampler_diagnostics,8.187582556498478,0.2525901562881482,0.12086373801557695,5.654743542606778,0.0125,0.0375,1.043371427441542,48.299365620374914,0,False,True,failed_sampler_diagnostics
16,0.8,5,nuts_refined_fast,False,False,failed_sampler_diagnostics,15.358308319679491,2.8998604878683283,8.430491193168558,13.163041193466432,0.025,0.0375,1.0777280483871585,51.45099158195387,0,True,True,failed_sampler_diagnostics
16,0.9,3,nuts,False,False,failed_sampler_diagnostics,11.865171148802384,0.4965939138991044,0.5851481034801871,8.036569021922006,0.0125,0.0125,1.0129479196398543,54.71175825225395,0,False,True,failed_sampler_diagnostics
16,1.0,2,nuts,True,False,failed_sampler_diagnostics,5.105323873769361,0.35571706096866756,0.523481101345848,4.3366972497030805,0.025,0.0375,1.0098085763098743,59.460153086436414,0,False,True,failed_sampler_diagnostics
16,1.0,3,nuts,False,False,failed_sampler_diagnostics,11.815090387547226,0.37167590103585263,0.27203077667024395,7.597437557187608,0.0625,0.2375,1.2149155481840634,14.590699845067489,0,True,True,failed_sampler_diagnostics
16,1.0,4,nuts,True,False,failed_sampler_diagnostics,6.610002076533019,0.6239553018056403,0.4105227295418774,6.071969199096162,0.0125,0.025,1.0473384959239962,43.813594842138976,0,False,True,failed_sampler_diagnostics
19,0.04,1,nuts,False,False,failed_sampler_diagnostics,6.649917436204963,0.559517818185485,0.37812009531121127,5.619734732064375,0.0375,0.1,1.0241840955255728,89.27170831167975,0,False,True,failed_sampler_diagnostics
19,0.04,3,nuts,False,False,failed_sampler_diagnostics,15.30792382293929,0.6248447703877096,0.4006714209329882,10.770120999745432,0.05,0.0625,1.0147821009095777,79.84041928328415,0,False,True,failed_sampler_diagnostics
19,0.04,4,nuts,False,False,failed_sampler_diagnostics,9.51951464454603,2.985628322877909,8.917709809211399,6.8101586313192595,0.3125,0.3625,1.0165280689151286,96.96708022783794,0,False,True,failed_sampler_diagnostics
19,0.063,2,nuts,False,False,failed_sampler_diagnostics,8.34428038563384,0.6119648851144568,0.4104081931749516,7.127927314216715,0.0,0.0125,1.0162251208622668,89.48008239959607,0,False,True,failed_sampler_diagnostics
19,0.063,3,nuts,False,False,failed_sampler_diagnostics,20.41302831059342,3.0195214730832056,9.24718957706202,17.08901972649939,0.075,0.125,1.0474585091827715,71.39201789870533,0,False,True,failed_sampler_diagnostics
19,0.1,3,nuts,False,False,failed_sampler_diagnostics,4.553070440383724,0.7167633605220208,0.6241645644795394,3.740829594383965,0.025,0.1375,1.045753802935895,46.46781096996916,0,False,True,failed_sampler_diagnostics
19,0.16,2,nuts,False,False,failed_sampler_diagnostics,2.466451684941955,0.3009418944707484,0.18215468500661797,1.7145927947672637,0.075,0.1625,1.0014438556847025,85.59967134035146,0,False,True,failed_sampler_diagnostics
19,0.16,4,nuts,True,False,failed_sampler_diagnostics,2.790564788794534,0.29256727984524605,0.1193571503306758,2.3779556528269694,0.0375,0.075,1.0198219516110265,93.42483834841201,0,False,True,failed_sampler_diagnostics
19,0.25,1,nuts,True,False,failed_sampler_diagnostics,1.9451513067739532,0.22481267333951482,0.07472428651279177,1.6667553051284745,0.0375,0.075,1.0422762930311722,69.67847049296368,0,False,True,failed_sampler_diagnostics
19,0.25,4,nuts,True,False,failed_sampler_diagnostics,2.51296745217811,0.24506734481524636,0.10196946234229691,1.5859587858896247,0.1125,0.1875,1.0365155553181091,92.17652452613093,0,False,True,failed_sampler_diagnostics
19,0.4,1,nuts,True,False,failed_sampler_diagnostics,1.5413344799191084,0.17400163235336935,0.04580151657998936,1.370390847712496,0.0375,0.075,1.0167131537191163,82.22542920990455,0,False,True,failed_sampler_diagnostics
19,0.4,5,nuts,True,False,failed_sampler_diagnostics,2.3443886298281136,0.23145538793195114,0.11807179102344052,1.9424269810196584,0.0,0.0125,1.0298907094853837,83.22633904503427,0,False,True,failed_sampler_diagnostics
19,0.6,3,nuts,False,False,failed_sampler_diagnostics,1.7598938050984871,0.264021648534478,0.260221226216815,1.204657226733127,0.1,0.25,1.0456240419624139,69.796124117865,0,False,True,failed_sampler_diagnostics
19,0.6,5,nuts,True,False,failed_sampler_diagnostics,4.755735964812004,0.6143392917342653,0.40521923203098337,3.964441763373391,0.025,0.0375,1.03136449654433,38.06111656517223,0,False,True,failed_sampler_diagnostics
19,0.8,5,nuts,True,False,failed_sampler_diagnostics,2.61265268289323,0.1820869145077969,0.03874163785817345,2.3854412331540638,0.025,0.025,1.0107223686830378,66.96098889541943,0,False,True,failed_sampler_diagnostics
19,0.9,1,nuts,True,False,failed_sampler_diagnostics,2.0137317759822793,0.12086351518739162,0.02188817674359474,1.8527339002653278,0.0125,0.0125,1.0284588705287534,66.03309667308073,0,False,True,failed_sampler_diagnostics
19,0.9,2,nuts,True,False,failed_sampler_diagnostics,8.496844512648515,0.2784370079721253,0.2121717797074476,4.897574131863429,0.0375,0.1,1.154346840146884,16.738497481004114,0,True,True,failed_sampler_diagnostics
19,0.9,3,nuts,True,False,failed_sampler_diagnostics,7.732105851627989,0.2847569084236141,0.13998449610735025,5.764252263946022,0.0125,0.025,1.0162279205774645,59.99834984891335,0,False,True,failed_sampler_diagnostics
19,1.0,3,nuts,False,False,failed_sampler_diagnostics,5.3887481712631695,0.20150856240367515,0.07842599660293013,3.9727735040255174,0.0,0.0,1.0281683314554633,52.26410161438224,0,False,True,failed_sampler_diagnostics
19,1.0,4,nuts,False,False,failed_sampler_diagnostics,13.720818926428484,0.35854636506860804,0.36234184501471317,8.264315423845737,0.05,0.3625,1.0222961044848846,44.841120831612386,0,False,True,failed_sampler_diagnostics
22,0.04,1,nuts,False,False,failed_sampler_diagnostics,6.5112787221011885,0.47577405565514275,0.2541230951948619,5.5204205103108865,0.025,0.0875,1.0346999457572252,88.22907041834578,0,False,True,failed_sampler_diagnostics
22,0.063,2,nuts,False,False,failed_sampler_diagnostics,7.434361935926589,0.3906281076053329,0.24898868805072355,5.400565659860612,0.025,0.0625,1.0138275435335817,77.38933910746255,0,False,True,failed_sampler_diagnostics
22,0.063,4,nuts,True,False,failed_sampler_diagnostics,6.54703862143933,0.5532008157786306,0.32718239983061326,5.161602997575419,0.0375,0.125,1.0372684549129392,69.15803859237855,0,False,True,failed_sampler_diagnostics
22,0.1,1,nuts,True,False,failed_sampler_diagnostics,5.619467773691576,0.27893385380788455,0.09158959736504804,4.76269398349633,0.0125,0.025,1.0159791421562379,96.59206264447624,0,False,True,failed_sampler_diagnostics
22,0.1,3,nuts,True,False,failed_sampler_diagnostics,6.071141758728794,0.34167360680618514,0.15453313792803844,5.046728838051972,0.0125,0.0125,1.0227578540804272,54.026413444130725,0,False,True,failed_sampler_diagnostics
22,0.1,4,nuts,True,False,failed_sampler_diagnostics,5.395310190948684,0.23304515095803557,0.07274002443778814,3.8615320421821004,0.1,0.1625,1.0149030552129246,98.42448656895989,0,False,True,failed_sampler_diagnostics
22,0.1,5,nuts,False,False,failed_sampler_diagnostics,7.107440751999291,0.31883613312794257,0.16603218732980235,4.853835260435043,0.1,0.15,1.0322392061959949,24.659000022663466,0,False,True,failed_sampler_diagnostics
22,0.25,2,nuts,True,False,failed_sampler_diagnostics,1.5906244947533361,0.14815625084349732,0.029770931939310935,1.035518118730058,0.125,0.25,1.0285289064142829,75.70450519570691,0,False,True,failed_sampler_diagnostics
22,0.4,2,nuts,True,False,failed_sampler_diagnostics,1.3465983885507995,0.14357786834893083,0.033218203799822724,1.0818884176611239,0.0125,0.0375,1.0241749528506758,73.97898554037381,0,False,True,failed_sampler_diagnostics
22,0.4,5,nuts_refined_fast,True,False,failed_sampler_diagnostics,10.586123247177408,0.30137970978407874,0.16546782737474203,7.513914037108672,0.025,0.025,1.0186882270935427,91.63198495731935,0,False,True,failed_sampler_diagnostics
22,0.6,3,nuts,True,False,failed_sampler_diagnostics,3.2302264133979866,0.5177037947599205,0.2765497653112545,2.761303872571421,0.025,0.025,1.0309038600014075,60.61277543258124,0,False,True,failed_sampler_diagnostics
22,0.8,3,nuts,True,False,failed_sampler_diagnostics,0.8441100862678984,0.12386532281622206,0.07270859886139003,0.4247835256907348,0.1625,0.2625,1.0387667829422302,52.31463554944127,0,False,True,failed_sampler_diagnostics
22,1.0,4,nuts,True,False,failed_sampler_diagnostics,0.3757808123982242,0.13029978244009643,0.02999247702762816,0.21619551870355233,0.1,0.7,1.0318556317598873,84.67929368136612,0,False,True,failed_sampler_diagnostics
