x_nm,pmf_mean_kJmol,pmf_std_kJmol,pmf_within_std_kJmol,pmf_between_std_kJmol,pmf_variance_kJmol2,pmf_within_variance_kJmol2,pmf_between_variance_kJmol2
4.721717171717172,30.53955236349015,0.7552392186356348,0.7552392186356348,0.0,0.5703862773653642,0.5703862773653642,0.0
4.761616161616161,30.688544293318156,0.755595291658464,0.755595291658464,0.0,0.5709242447764392,0.5709242447764392,0.0
4.801515151515152,30.843892865839713,0.7559937720976233,0.7559937720976233,0.0,0.5715265834503932,0.5715265834503932,0.0
4.841414141414141,30.98586108771915,0.756465915481229,0.756465915481229,0.0,0.572240681284854,0.572240681284854,0.0
4.8813131313131315,31.090389065374644,0.7569717127700589,0.7569717127700589,0.0,0.5730061739340365,0.5730061739340365,0.0
4.921212121212121,31.155758309991512,0.7574288590240288,0.7574288590240288,0.0,0.5736984764824421,0.5736984764824421,0.0
4.961111111111111,31.207235976222716,0.7577925304825982,0.7577925304825982,0.0,0.5742495192552196,0.5742495192552196,0.0
5.001010101010101,31.27178719223695,0.7581044354724811,0.7581044354724811,0.0,0.5747223350830492,0.5747223350830492,0.0
5.040909090909091,31.352915506824495,0.7584569262318476,0.7584569262318476,0.0,0.5752569089490623,0.5752569089490623,0.0
5.08080808080808,31.431099597082344,0.7589094306381109,0.7589094306381109,0.0,0.5759435239114616,0.5759435239114616,0.0
5.120707070707071,31.486397235934056,0.7594395802163202,0.7594395802163202,0.0,0.5767484759991406,0.5767484759991406,0.0
5.16060606060606,31.517706293710244,0.7599822179307366,0.7599822179307366,0.0,0.5775729715709216,0.5775729715709216,0.0
5.2005050505050505,31.53748899905952,0.7605056068255938,0.7605056068255938,0.0,0.5783687780131647,0.5783687780131647,0.0
5.24040404040404,31.554264920688695,0.7610272833000886,0.7610272833000886,0.0,0.5791625259271133,0.5791625259271133,0.0
5.28030303030303,31.570899277980388,0.7615644936815333,0.7615644936815333,0.0,0.5799804780364103,0.5799804780364103,0.0
5.320202020202021,31.601412921293033,0.7620984004710365,0.7620984004710365,0.0,0.5807939720005123,0.5807939720005123,0.0
5.36010101010101,31.682158466139583,0.7626017427627217,0.7626017427627217,0.0,0.5815614180647404,0.5815614180647404,0.0
5.4,31.862466587197197,0.7630905816637128,0.7630905816637128,0.0,0.5823072358238636,0.5823072358238636,0.0
